"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"KSTCEUS","199604","0.494","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199605","0.352","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199606","0.343","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199607","0.238","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199608","0.298","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199609","0.485","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199610","0.046","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199611","1.519","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199612","1.424","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199613","9.263","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199701","2.02","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199702","1.225","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199703","0.808","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199704","1.012","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199705","0.243","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199706","0.287","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199707","0.197","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199708","0.507","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199709","0.376","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199710","0.698","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199711","1.068","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199712","1.419","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199713","9.858","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199801","1.714","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199802","1.164","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199803","1.332","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199804","0.467","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199805","0.699","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199806","0.724","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199807","0.3","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199808","1","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199809","0.435","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199810","0.868","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199811","1.302","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199812","1.675","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199813","11.68","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199901","1.624","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199902","1.062","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199903","0.847","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199904","0.594","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199905","0.542","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199906","0.672","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199907","0.54","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199908","0.662","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199909","0.67","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199910","0.663","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199911","1.169","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199912","1.869","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199913","10.914","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200001","1.885","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200002","1.121","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200003","0.743","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200004","0.66","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200005","0.367","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200006","0.456","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200007","0.358","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200008","0.358","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200009","0.844","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200010","0.717","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200011","0.715","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200012","1.888","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200013","10.113","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200101","1.484","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200102","0.958","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200103","1.529","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200104","0.754","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200105","0.548","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200106","0.683","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200107","0.709","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200108","1.043","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200109","0.488","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200110","0.293","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200111","1.046","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200112","1.289","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200113","10.825","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200201","0.851","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200202","0.854","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200203","0.644","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200204","0.193","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200205","0.45","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200206","0.46","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200207","0.203","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200208","0.212","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200209","0.278","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200210","0.6","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200211","0.761","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200212","0.98","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200213","6.485","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200301","1.724","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200302","1.108","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200303","0.59","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200304","0.492","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200305","0.584","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200306","-0.008","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200307","0.151","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200308","0.315","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200309","0.5","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200310","0.537","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200311","0.704","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200312","1.478","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200313","8.174","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200401","1.815","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200402","1.148","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200403","0.903","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200404","0.797","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200405","0.372","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200406","0.627","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200407","0.422","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200408","0.534","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200409","0.449","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200410","0.548","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200411","0.66","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200412","1.378","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200413","9.651","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200501","1.696","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200502","0.81","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200503","1.258","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200504","0.557","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200505","0.962","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200506","0.662","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200507","0.592","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200508","0.358","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200509","0.684","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200510","0.877","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200511","0.93","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200512","1.06","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200513","10.446","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200601","0.964","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200602","1.358","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200603","1.253","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200604","1.024","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200605","0.606","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200606","0.348","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200607","0.484","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200608","0.372","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200609","0.331","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200610","0.383","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200611","0.306","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200612","0.606","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200613","8.033","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200701","0.658","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200702","0.545","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200703","0.444","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200704","0.33","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200705","0.175","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200706","0.181","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200707","0.083","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200708","0.358","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200709","0.388","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200710","0.351","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200711","0.56","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200712","0.735","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200713","4.809","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200801","0.173","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200802","0.348","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200803","0.322","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200804","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200805","0.083","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200806","0.062","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200807","-0.011","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200808","0.034","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200809","0.148","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200810","0.125","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200811","0.247","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200812","0.595","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200813","2.135","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200901","0.555","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200902","0.462","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200903","0.206","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200904","0.175","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200905","0.18","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200906","0.138","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200907","0.017","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200908","0.075","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200909","-0.055","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200910","0.271","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200911","0.265","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200912","0.336","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","200913","2.626","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201001","0.187","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201002","0.395","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201003","0.145","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201004","0.082","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201005","0.136","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201006","0.191","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201007","0.241","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201008","0.119","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201009","0.098","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201010","0.187","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201011","0.566","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201012","0.634","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201013","2.982","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201101","0.238","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201102","0.569","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201103","0.336","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201104","0.104","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201105","0.003","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201106","0.054","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201107","0.114","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201108","0.069","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201109","0.094","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201110","0.026","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201111","0.071","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201112","0.154","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201113","1.832","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201201","0.07","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201202","0.321","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201203","0.087","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201204","0.024","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201205","0.102","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201206","0.023","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201207","0.002","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201208","0.004","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201209","0.054","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201210","0.037","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201211","0.039","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201212","0.028","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201213","0.792","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201301","0.138","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201302","0.026","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201303","0.191","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201304","0.059","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201305","0.015","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201306","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201307","0.012","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201308","0.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201309","0.048","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201310","0.018","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201311","0.004","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201312","0.246","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201313","0.778","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201401","0.234","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201402","0.057","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201403","0.03","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201404","0.024","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201405","0.025","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201406","0.02","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201407","0.149","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201408","0.018","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201409","0.226","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201410","0.204","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201411","0.077","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201412","0.281","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201413","1.346","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201501","0.032","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201502","0.102","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201503","0.143","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201504","0.008","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201505","0.259","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201506","0.005","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201507","0.011","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201508","0.019","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201509","0.008","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201510","0.037","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201511","0.016","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201512","0.316","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201513","0.956","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201601","0.025","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201602","0.027","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201603","0.132","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201604","0.042","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201605","0.1","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201606","0.126","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201607","0.136","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201608","0.009","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201609","0.17","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201610","0.241","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","201611","0.024","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
