"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Kazakhstan","Coking coal - production","2002","Metric tons,  thousand","9589",""
"Kazakhstan","Coking coal - production","2001","Metric tons,  thousand","8940",""
"Kazakhstan","Coking coal - production","2000","Metric tons,  thousand","10687",""
"Kazakhstan","Coking coal - production","1999","Metric tons,  thousand","8739",""
"Kazakhstan","Coking coal - production","1998","Metric tons,  thousand","9770",""
"Kazakhstan","Coking coal - production","1997","Metric tons,  thousand","12161",""
"Kazakhstan","Coking coal - production","1996","Metric tons,  thousand","11848",""
"Kazakhstan","Coking coal - production","1995","Metric tons,  thousand","12756",""
"Kazakhstan","Coking coal - production","1994","Metric tons,  thousand","17991",""
"Kazakhstan","Coking coal - production","1993","Metric tons,  thousand","21522",""
"Kazakhstan","Coking coal - production","1992","Metric tons,  thousand","24218",""
"Korea, Dem.Ppl's.Rep.","Coking coal - production","1992","Metric tons,  thousand","469",""
"Korea, Dem.Ppl's.Rep.","Coking coal - production","1991","Metric tons,  thousand","3659",""
"Korea, Dem.Ppl's.Rep.","Coking coal - production","1990","Metric tons,  thousand","2543",""
"Mexico","Coking coal - production","2018","Metric tons,  thousand","4735",""
"Mexico","Coking coal - production","2017","Metric tons,  thousand","4566",""
"Mexico","Coking coal - production","2016","Metric tons,  thousand","4399",""
"Mexico","Coking coal - production","2015","Metric tons,  thousand","3113",""
"Mexico","Coking coal - production","2014","Metric tons,  thousand","1882",""
"Mexico","Coking coal - production","2013","Metric tons,  thousand","2057",""
"Mexico","Coking coal - production","2012","Metric tons,  thousand","2061",""
"Mexico","Coking coal - production","2011","Metric tons,  thousand","5740",""
"Mexico","Coking coal - production","2010","Metric tons,  thousand","4022",""
"Mexico","Coking coal - production","2009","Metric tons,  thousand","3213",""
"Mexico","Coking coal - production","2008","Metric tons,  thousand","4050",""
"Mexico","Coking coal - production","2007","Metric tons,  thousand","4322",""
"Mexico","Coking coal - production","2006","Metric tons,  thousand","4145",""
"Mexico","Coking coal - production","2005","Metric tons,  thousand","3520",""
"Mexico","Coking coal - production","2004","Metric tons,  thousand","4145",""
"Mexico","Coking coal - production","2003","Metric tons,  thousand","3453",""
"Mexico","Coking coal - production","2002","Metric tons,  thousand","1746",""
"Mexico","Coking coal - production","2001","Metric tons,  thousand","2126",""
"Mexico","Coking coal - production","2000","Metric tons,  thousand","2214",""
"Mexico","Coking coal - production","1999","Metric tons,  thousand","1947",""
"Mexico","Coking coal - production","1998","Metric tons,  thousand","2141",""
"Mexico","Coking coal - production","1997","Metric tons,  thousand","1906",""
"Mexico","Coking coal - production","1996","Metric tons,  thousand","1712",""
"Mexico","Coking coal - production","1995","Metric tons,  thousand","1645",""
"Mexico","Coking coal - production","1994","Metric tons,  thousand","2103",""
"Mexico","Coking coal - production","1993","Metric tons,  thousand","1710",""
"Mexico","Coking coal - production","1992","Metric tons,  thousand","1605",""
"Mexico","Coking coal - production","1991","Metric tons,  thousand","2321",""
"Mexico","Coking coal - production","1990","Metric tons,  thousand","2963",""
"Mozambique","Coking coal - production","2017","Metric tons,  thousand","6953",""
"Mozambique","Coking coal - production","2016","Metric tons,  thousand","3474.6",""
"Mozambique","Coking coal - production","2015","Metric tons,  thousand","4786.6",""
"Mozambique","Coking coal - production","2014","Metric tons,  thousand","3785",""
"Mozambique","Coking coal - production","2013","Metric tons,  thousand","3586.296","1"
"Mozambique","Coking coal - production","2012","Metric tons,  thousand","2844",""
"Mozambique","Coking coal - production","2011","Metric tons,  thousand","275",""
"Mozambique","Coking coal - production","2010","Metric tons,  thousand","0",""
"Mozambique","Coking coal - production","2009","Metric tons,  thousand","0",""
"Mozambique","Coking coal - production","2008","Metric tons,  thousand","0",""
"Mozambique","Coking coal - production","2007","Metric tons,  thousand","0",""
"New Zealand","Coking coal - production","2018","Metric tons,  thousand","1213",""
"New Zealand","Coking coal - production","2017","Metric tons,  thousand","1173",""
"New Zealand","Coking coal - production","2016","Metric tons,  thousand","1171",""
"New Zealand","Coking coal - production","2015","Metric tons,  thousand","1333",""
"New Zealand","Coking coal - production","2014","Metric tons,  thousand","1760",""
"New Zealand","Coking coal - production","2013","Metric tons,  thousand","2152",""
"New Zealand","Coking coal - production","2012","Metric tons,  thousand","2075",""
"New Zealand","Coking coal - production","2011","Metric tons,  thousand","2120",""
"New Zealand","Coking coal - production","2010","Metric tons,  thousand","2341",""
"New Zealand","Coking coal - production","2009","Metric tons,  thousand","1903",""
"New Zealand","Coking coal - production","2008","Metric tons,  thousand","2284",""
"New Zealand","Coking coal - production","2007","Metric tons,  thousand","1923",""
"New Zealand","Coking coal - production","2006","Metric tons,  thousand","2672",""
"New Zealand","Coking coal - production","2005","Metric tons,  thousand","2446",""
"New Zealand","Coking coal - production","2004","Metric tons,  thousand","2468",""
"New Zealand","Coking coal - production","2003","Metric tons,  thousand","2250",""
"New Zealand","Coking coal - production","2002","Metric tons,  thousand","2122",""
"New Zealand","Coking coal - production","2001","Metric tons,  thousand","1669",""
"New Zealand","Coking coal - production","2000","Metric tons,  thousand","1310",""
"New Zealand","Coking coal - production","1999","Metric tons,  thousand","1177",""
"New Zealand","Coking coal - production","1998","Metric tons,  thousand","845",""
"New Zealand","Coking coal - production","1997","Metric tons,  thousand","1143",""
"New Zealand","Coking coal - production","1996","Metric tons,  thousand","1626",""
"New Zealand","Coking coal - production","1995","Metric tons,  thousand","1474",""
"New Zealand","Coking coal - production","1994","Metric tons,  thousand","1074",""
"New Zealand","Coking coal - production","1993","Metric tons,  thousand","1051",""
"New Zealand","Coking coal - production","1992","Metric tons,  thousand","773",""
"New Zealand","Coking coal - production","1991","Metric tons,  thousand","657",""
"New Zealand","Coking coal - production","1990","Metric tons,  thousand","578",""
"Other Asia","Coking coal - production","1990","Metric tons,  thousand","3",""
"Poland","Coking coal - production","2018","Metric tons,  thousand","12040",""
"Poland","Coking coal - production","2017","Metric tons,  thousand","12481",""
"Poland","Coking coal - production","2016","Metric tons,  thousand","13204",""
"Poland","Coking coal - production","2015","Metric tons,  thousand","12985",""
"Poland","Coking coal - production","2014","Metric tons,  thousand","12288",""
"Poland","Coking coal - production","2013","Metric tons,  thousand","12116",""
"Poland","Coking coal - production","2012","Metric tons,  thousand","11738",""
"Poland","Coking coal - production","2011","Metric tons,  thousand","11436",""
"Poland","Coking coal - production","2010","Metric tons,  thousand","11658",""
"Poland","Coking coal - production","2009","Metric tons,  thousand","8540",""
"Poland","Coking coal - production","2008","Metric tons,  thousand","12024",""
"Poland","Coking coal - production","2007","Metric tons,  thousand","13636",""
"Poland","Coking coal - production","2006","Metric tons,  thousand","14573",""
"Poland","Coking coal - production","2005","Metric tons,  thousand","14071",""
"Poland","Coking coal - production","2004","Metric tons,  thousand","16525",""
"Poland","Coking coal - production","2003","Metric tons,  thousand","16147",""
"Poland","Coking coal - production","2002","Metric tons,  thousand","15876",""
"Poland","Coking coal - production","2001","Metric tons,  thousand","17055",""
"Poland","Coking coal - production","2000","Metric tons,  thousand","17222",""
"Poland","Coking coal - production","1999","Metric tons,  thousand","21380",""
"Poland","Coking coal - production","1998","Metric tons,  thousand","22039",""
"Poland","Coking coal - production","1997","Metric tons,  thousand","26520",""
"Poland","Coking coal - production","1996","Metric tons,  thousand","25736",""
"Poland","Coking coal - production","1995","Metric tons,  thousand","28714",""
"Poland","Coking coal - production","1994","Metric tons,  thousand","26517",""
"Poland","Coking coal - production","1993","Metric tons,  thousand","26408",""
"Poland","Coking coal - production","1992","Metric tons,  thousand","25697",""
"Poland","Coking coal - production","1991","Metric tons,  thousand","25791",""
"Poland","Coking coal - production","1990","Metric tons,  thousand","28793",""
"Romania","Coking coal - production","2003","Metric tons,  thousand","10",""
"Romania","Coking coal - production","2002","Metric tons,  thousand","13",""
"Romania","Coking coal - production","2001","Metric tons,  thousand","14",""
"Romania","Coking coal - production","2000","Metric tons,  thousand","13",""
"Romania","Coking coal - production","1999","Metric tons,  thousand","110",""
"Romania","Coking coal - production","1998","Metric tons,  thousand","192",""
"Romania","Coking coal - production","1997","Metric tons,  thousand","324",""
"Romania","Coking coal - production","1996","Metric tons,  thousand","312",""
"Romania","Coking coal - production","1995","Metric tons,  thousand","349",""
"Romania","Coking coal - production","1994","Metric tons,  thousand","444",""
"Romania","Coking coal - production","1993","Metric tons,  thousand","539",""
"Romania","Coking coal - production","1992","Metric tons,  thousand","1027",""
"Romania","Coking coal - production","1991","Metric tons,  thousand","523",""
"Romania","Coking coal - production","1990","Metric tons,  thousand","1482",""
"Russian Federation","Coking coal - production","2017","Metric tons,  thousand","86180",""
"Russian Federation","Coking coal - production","2016","Metric tons,  thousand","83764",""
"Russian Federation","Coking coal - production","2015","Metric tons,  thousand","82869",""
"Russian Federation","Coking coal - production","2014","Metric tons,  thousand","76318",""
"Russian Federation","Coking coal - production","2013","Metric tons,  thousand","73802",""
"Russian Federation","Coking coal - production","2012","Metric tons,  thousand","72768",""
"Russian Federation","Coking coal - production","2011","Metric tons,  thousand","65362",""
"Russian Federation","Coking coal - production","2010","Metric tons,  thousand","66884",""
"Russian Federation","Coking coal - production","2009","Metric tons,  thousand","59854",""
"Russian Federation","Coking coal - production","2008","Metric tons,  thousand","54402",""
"Russian Federation","Coking coal - production","2007","Metric tons,  thousand","57441",""
"Russian Federation","Coking coal - production","2006","Metric tons,  thousand","54027",""
"Russian Federation","Coking coal - production","2005","Metric tons,  thousand","55505",""
"Russian Federation","Coking coal - production","2004","Metric tons,  thousand","61143",""
"Russian Federation","Coking coal - production","2003","Metric tons,  thousand","56551",""
"Russian Federation","Coking coal - production","2002","Metric tons,  thousand","52257",""
"Russian Federation","Coking coal - production","2001","Metric tons,  thousand","53819",""
"Russian Federation","Coking coal - production","2000","Metric tons,  thousand","51035",""
"Russian Federation","Coking coal - production","1999","Metric tons,  thousand","54900",""
"Russian Federation","Coking coal - production","1998","Metric tons,  thousand","47732",""
"Russian Federation","Coking coal - production","1997","Metric tons,  thousand","48074",""
"Russian Federation","Coking coal - production","1996","Metric tons,  thousand","50743",""
"Russian Federation","Coking coal - production","1995","Metric tons,  thousand","55645",""
"Russian Federation","Coking coal - production","1994","Metric tons,  thousand","51942",""
"Russian Federation","Coking coal - production","1993","Metric tons,  thousand","57301",""
"Russian Federation","Coking coal - production","1992","Metric tons,  thousand","65331",""
"South Africa","Coking coal - production","2017","Metric tons,  thousand","3704",""
"South Africa","Coking coal - production","2016","Metric tons,  thousand","3742",""
"South Africa","Coking coal - production","2015","Metric tons,  thousand","3248",""
"South Africa","Coking coal - production","2014","Metric tons,  thousand","3232",""
"South Africa","Coking coal - production","2013","Metric tons,  thousand","3354",""
"South Africa","Coking coal - production","2012","Metric tons,  thousand","1566",""
"South Africa","Coking coal - production","2011","Metric tons,  thousand","1519",""
"South Africa","Coking coal - production","2010","Metric tons,  thousand","2797",""
"Spain","Coking coal - production","1992","Metric tons,  thousand","28",""
"Spain","Coking coal - production","1991","Metric tons,  thousand","55",""
"Spain","Coking coal - production","1990","Metric tons,  thousand","279",""
"Turkey","Coking coal - production","2018","Metric tons,  thousand","731",""
"Turkey","Coking coal - production","2017","Metric tons,  thousand","764",""
"Turkey","Coking coal - production","2016","Metric tons,  thousand","695",""
"Turkey","Coking coal - production","2015","Metric tons,  thousand","767",""
"Turkey","Coking coal - production","2014","Metric tons,  thousand","861",""
"Turkey","Coking coal - production","2013","Metric tons,  thousand","817",""
"Turkey","Coking coal - production","2012","Metric tons,  thousand","1113",""
"Turkey","Coking coal - production","2011","Metric tons,  thousand","1181",""
"Turkey","Coking coal - production","2010","Metric tons,  thousand","1088",""
"Turkey","Coking coal - production","2009","Metric tons,  thousand","1562",""
"Turkey","Coking coal - production","2008","Metric tons,  thousand","858",""
"Turkey","Coking coal - production","2007","Metric tons,  thousand","684",""
"Turkey","Coking coal - production","2006","Metric tons,  thousand","631",""
"Turkey","Coking coal - production","2005","Metric tons,  thousand","648",""
"Turkey","Coking coal - production","2004","Metric tons,  thousand","664",""
"Turkey","Coking coal - production","2003","Metric tons,  thousand","689",""
"Turkey","Coking coal - production","2002","Metric tons,  thousand","746",""
"Turkey","Coking coal - production","2001","Metric tons,  thousand","898",""
"Turkey","Coking coal - production","2000","Metric tons,  thousand","735",""
"Turkey","Coking coal - production","1999","Metric tons,  thousand","425",""
"Turkey","Coking coal - production","1998","Metric tons,  thousand","530",""
"Turkey","Coking coal - production","1997","Metric tons,  thousand","708",""
"Turkey","Coking coal - production","1996","Metric tons,  thousand","925",""
"Turkey","Coking coal - production","1995","Metric tons,  thousand","929",""
"Turkey","Coking coal - production","1994","Metric tons,  thousand","1210",""
"Turkey","Coking coal - production","1993","Metric tons,  thousand","1283",""
"Turkey","Coking coal - production","1992","Metric tons,  thousand","1378",""
