"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Azerbaijan","Fuel oil - Production","2011","Metric tons,  thousand","254",""
"Azerbaijan","Fuel oil - Production","2010","Metric tons,  thousand","231",""
"Azerbaijan","Fuel oil - Production","2009","Metric tons,  thousand","287",""
"Azerbaijan","Fuel oil - Production","2008","Metric tons,  thousand","1624",""
"Azerbaijan","Fuel oil - Production","2007","Metric tons,  thousand","2949",""
"Azerbaijan","Fuel oil - Production","2006","Metric tons,  thousand","2899",""
"Azerbaijan","Fuel oil - Production","2005","Metric tons,  thousand","3061",""
"Azerbaijan","Fuel oil - Production","2004","Metric tons,  thousand","2521",""
"Azerbaijan","Fuel oil - Production","2003","Metric tons,  thousand","2470",""
"Azerbaijan","Fuel oil - Production","2002","Metric tons,  thousand","2569",""
"Azerbaijan","Fuel oil - Production","2001","Metric tons,  thousand","2648",""
"Azerbaijan","Fuel oil - Production","2000","Metric tons,  thousand","4072",""
"Azerbaijan","Fuel oil - Production","1999","Metric tons,  thousand","3871",""
"Azerbaijan","Fuel oil - Production","1998","Metric tons,  thousand","4027",""
"Azerbaijan","Fuel oil - Production","1997","Metric tons,  thousand","3868",""
"Azerbaijan","Fuel oil - Production","1996","Metric tons,  thousand","3961",""
"Azerbaijan","Fuel oil - Production","1995","Metric tons,  thousand","4220",""
"Azerbaijan","Fuel oil - Production","1994","Metric tons,  thousand","4004",""
"Azerbaijan","Fuel oil - Production","1993","Metric tons,  thousand","4930",""
"Azerbaijan","Fuel oil - Production","1992","Metric tons,  thousand","5483",""
"Bahrain","Fuel oil - Production","2018","Metric tons,  thousand","2599",""
"Bahrain","Fuel oil - Production","2017","Metric tons,  thousand","2750",""
"Bahrain","Fuel oil - Production","2016","Metric tons,  thousand","2484",""
"Bahrain","Fuel oil - Production","2015","Metric tons,  thousand","2181",""
"Bahrain","Fuel oil - Production","2014","Metric tons,  thousand","2158",""
"Bahrain","Fuel oil - Production","2013","Metric tons,  thousand","2519",""
"Bahrain","Fuel oil - Production","2012","Metric tons,  thousand","2443",""
"Bahrain","Fuel oil - Production","2011","Metric tons,  thousand","2458",""
"Bahrain","Fuel oil - Production","2010","Metric tons,  thousand","2326",""
"Bahrain","Fuel oil - Production","2009","Metric tons,  thousand","2314",""
"Bahrain","Fuel oil - Production","2008","Metric tons,  thousand","2242",""
"Bahrain","Fuel oil - Production","2007","Metric tons,  thousand","2355",""
"Bahrain","Fuel oil - Production","2006","Metric tons,  thousand","2761",""
"Bahrain","Fuel oil - Production","2005","Metric tons,  thousand","2912",""
"Bahrain","Fuel oil - Production","2004","Metric tons,  thousand","2751",""
"Bahrain","Fuel oil - Production","2003","Metric tons,  thousand","3008",""
"Bahrain","Fuel oil - Production","2002","Metric tons,  thousand","2835",""
"Bahrain","Fuel oil - Production","2001","Metric tons,  thousand","2581",""
